filename,group
30817.npz,C 1 2 1 (No. 5)
30818.npz,C 1 2 1 (No. 5)
30819.npz,P 1 21 1 (No. 4)
30820.npz,C 1 2 1 (No. 5)
30821.npz,C 1 2 1 (No. 5)
30822.npz,P 1 21 1 (No. 4)
30823.npz,P 1 21 1 (No. 4)
30824.npz,C 1 2 1 (No. 5)
30825.npz,P 1 21 1 (No. 4)
30826.npz,C 1 2 1 (No. 5)
30827.npz,C 1 2 1 (No. 5)
30828.npz,C 1 2 1 (No. 5)
30829.npz,P 1 21 1 (No. 4)
30830.npz,P 1 21 1 (No. 4)
30831.npz,P 1 21 1 (No. 4)
30832.npz,P 1 21 1 (No. 4)
30833.npz,C 1 2 1 (No. 5)
30834.npz,P 1 21 1 (No. 4)
30835.npz,C 1 2 1 (No. 5)
30836.npz,C 1 2 1 (No. 5)
30837.npz,P 1 21 1 (No. 4)
30838.npz,P 1 21 1 (No. 4)
30839.npz,C 1 2 1 (No. 5)
30840.npz,P 1 21 1 (No. 4)
30841.npz,P 1 21 1 (No. 4)
30842.npz,P 1 21 1 (No. 4)
30843.npz,C 1 2 1 (No. 5)
30844.npz,P 1 21 1 (No. 4)
30845.npz,C 1 2 1 (No. 5)
30846.npz,C 1 2 1 (No. 5)
30847.npz,C 1 2 1 (No. 5)
30848.npz,P 1 21 1 (No. 4)
30849.npz,P 1 21 1 (No. 4)
30850.npz,P 1 21 1 (No. 4)
30851.npz,C 1 2 1 (No. 5)
30852.npz,P 1 21 1 (No. 4)
30853.npz,C 1 2 1 (No. 5)
30854.npz,P 1 21 1 (No. 4)
30855.npz,P 1 21 1 (No. 4)
30856.npz,C 1 2 1 (No. 5)
30857.npz,P 1 21 1 (No. 4)
30858.npz,P 1 21 1 (No. 4)
30859.npz,P 1 21 1 (No. 4)
30860.npz,C 1 2 1 (No. 5)
30861.npz,C 1 2 1 (No. 5)
30862.npz,C 1 2 1 (No. 5)
30863.npz,P 1 21 1 (No. 4)
30864.npz,P 1 21 1 (No. 4)
30865.npz,P 1 21 1 (No. 4)
30866.npz,C 1 2 1 (No. 5)
30867.npz,C 1 2 1 (No. 5)
30868.npz,C 1 2 1 (No. 5)
30869.npz,P 1 21 1 (No. 4)
30870.npz,C 1 2 1 (No. 5)
30871.npz,P 1 21 1 (No. 4)
30872.npz,C 1 2 1 (No. 5)
30873.npz,C 1 2 1 (No. 5)
30874.npz,C 1 2 1 (No. 5)
30875.npz,C 1 2 1 (No. 5)
30876.npz,C 1 2 1 (No. 5)
30877.npz,C 1 2 1 (No. 5)
30878.npz,P 1 21 1 (No. 4)
30879.npz,P 1 21 1 (No. 4)
30880.npz,P 1 21 1 (No. 4)
30881.npz,C 1 2 1 (No. 5)
30882.npz,C 1 2 1 (No. 5)
30883.npz,C 1 2 1 (No. 5)
30884.npz,P 1 21 1 (No. 4)
30885.npz,P 1 21 1 (No. 4)
30886.npz,C 1 2 1 (No. 5)
30887.npz,C 1 2 1 (No. 5)
30888.npz,P 1 21 1 (No. 4)
30889.npz,P 1 21 1 (No. 4)
30890.npz,P 1 21 1 (No. 4)
30891.npz,C 1 2 1 (No. 5)
30892.npz,P 1 21 1 (No. 4)
30893.npz,P 1 21 1 (No. 4)
30894.npz,P 1 21 1 (No. 4)
30895.npz,P 1 21 1 (No. 4)
30896.npz,P 1 21 1 (No. 4)
30897.npz,C 1 2 1 (No. 5)
30898.npz,C 1 2 1 (No. 5)
30899.npz,P 1 21 1 (No. 4)
30900.npz,C 1 2 1 (No. 5)
30901.npz,P 1 21 1 (No. 4)
30902.npz,P 1 21 1 (No. 4)
30903.npz,P 1 21 1 (No. 4)
30904.npz,C 1 2 1 (No. 5)
30905.npz,P 1 21 1 (No. 4)
30906.npz,C 1 2 1 (No. 5)
30907.npz,P 1 21 1 (No. 4)
30908.npz,C 1 2 1 (No. 5)
30909.npz,C 1 2 1 (No. 5)
30910.npz,C 1 2 1 (No. 5)
30911.npz,C 1 2 1 (No. 5)
30912.npz,P 1 21 1 (No. 4)
30913.npz,C 1 2 1 (No. 5)
30914.npz,P 1 21 1 (No. 4)
30915.npz,C 1 2 1 (No. 5)
30916.npz,P 1 21 1 (No. 4)
30917.npz,C 1 2 1 (No. 5)
30918.npz,C 1 2 1 (No. 5)
30919.npz,C 1 2 1 (No. 5)
30920.npz,P 1 21 1 (No. 4)
30921.npz,P 1 21 1 (No. 4)
30922.npz,P 1 21 1 (No. 4)
30923.npz,C 1 2 1 (No. 5)
30924.npz,C 1 2 1 (No. 5)
30925.npz,P 1 21 1 (No. 4)
30926.npz,P 1 21 1 (No. 4)
30927.npz,P 1 21 1 (No. 4)
30928.npz,P 1 21 1 (No. 4)
30929.npz,C 1 2 1 (No. 5)
30930.npz,C 1 2 1 (No. 5)
30931.npz,P 1 21 1 (No. 4)
30932.npz,P 1 21 1 (No. 4)
30933.npz,P 1 21 1 (No. 4)
30934.npz,C 1 2 1 (No. 5)
30935.npz,C 1 2 1 (No. 5)
30936.npz,C 1 2 1 (No. 5)
30937.npz,C 1 2 1 (No. 5)
30938.npz,C 1 2 1 (No. 5)
30939.npz,C 1 2 1 (No. 5)
30940.npz,P 1 21 1 (No. 4)
30941.npz,C 1 2 1 (No. 5)
30942.npz,P 1 21 1 (No. 4)
30943.npz,C 1 2 1 (No. 5)
30944.npz,C 1 2 1 (No. 5)
30945.npz,P 1 21 1 (No. 4)
30946.npz,P 1 21 1 (No. 4)
30947.npz,P 1 21 1 (No. 4)
30948.npz,C 1 2 1 (No. 5)
30949.npz,P 1 21 1 (No. 4)
30950.npz,P 1 21 1 (No. 4)
30951.npz,C 1 2 1 (No. 5)
30952.npz,P 1 21 1 (No. 4)
30953.npz,P 1 21 1 (No. 4)
30954.npz,C 1 2 1 (No. 5)
30955.npz,P 1 21 1 (No. 4)
30956.npz,P 1 21 1 (No. 4)
30957.npz,C 1 2 1 (No. 5)
30958.npz,C 1 2 1 (No. 5)
30959.npz,C 1 2 1 (No. 5)
30960.npz,P 1 21 1 (No. 4)
30961.npz,P 1 21 1 (No. 4)
30962.npz,C 1 2 1 (No. 5)
30963.npz,C 1 2 1 (No. 5)
30964.npz,C 1 2 1 (No. 5)
30965.npz,C 1 2 1 (No. 5)
30966.npz,P 1 21 1 (No. 4)
30967.npz,P 1 21 1 (No. 4)
30968.npz,C 1 2 1 (No. 5)
30969.npz,P 1 21 1 (No. 4)
30970.npz,C 1 2 1 (No. 5)
30971.npz,P 1 21 1 (No. 4)
30972.npz,C 1 2 1 (No. 5)
30973.npz,C 1 2 1 (No. 5)
30974.npz,C 1 2 1 (No. 5)
30975.npz,C 1 2 1 (No. 5)
30976.npz,C 1 2 1 (No. 5)
30977.npz,C 1 2 1 (No. 5)
30978.npz,C 1 2 1 (No. 5)
30979.npz,C 1 2 1 (No. 5)
30980.npz,P 1 21 1 (No. 4)
30981.npz,C 1 2 1 (No. 5)
30982.npz,P 1 21 1 (No. 4)
30983.npz,C 1 2 1 (No. 5)
30984.npz,C 1 2 1 (No. 5)
30985.npz,C 1 2 1 (No. 5)
30986.npz,C 1 2 1 (No. 5)
30987.npz,P 1 21 1 (No. 4)
30988.npz,C 1 2 1 (No. 5)
30989.npz,C 1 2 1 (No. 5)
30990.npz,C 1 2 1 (No. 5)
30991.npz,C 1 2 1 (No. 5)
30992.npz,C 1 2 1 (No. 5)
30993.npz,C 1 2 1 (No. 5)
30994.npz,C 1 2 1 (No. 5)
30995.npz,C 1 2 1 (No. 5)
30996.npz,C 1 2 1 (No. 5)
30997.npz,C 1 2 1 (No. 5)
30998.npz,P 1 21 1 (No. 4)
30999.npz,C 1 2 1 (No. 5)
31000.npz,C 1 2 1 (No. 5)
31001.npz,P 1 21 1 (No. 4)
31002.npz,C 1 2 1 (No. 5)
31003.npz,C 1 2 1 (No. 5)
31004.npz,P 1 21 1 (No. 4)
31005.npz,C 1 2 1 (No. 5)
31006.npz,C 1 2 1 (No. 5)
31007.npz,P 1 21 1 (No. 4)
31008.npz,C 1 2 1 (No. 5)
31009.npz,P 1 21 1 (No. 4)
31010.npz,P 1 21 1 (No. 4)
31011.npz,P 1 21 1 (No. 4)
31012.npz,P 1 21 1 (No. 4)
31013.npz,P 1 21 1 (No. 4)
31014.npz,C 1 2 1 (No. 5)
31015.npz,P 1 21 1 (No. 4)
31016.npz,P 1 21 1 (No. 4)
31017.npz,C 1 2 1 (No. 5)
31018.npz,C 1 2 1 (No. 5)
31019.npz,C 1 2 1 (No. 5)
31020.npz,P 1 21 1 (No. 4)
31021.npz,C 1 2 1 (No. 5)
31022.npz,P 1 21 1 (No. 4)
31023.npz,P 1 21 1 (No. 4)
31024.npz,C 1 2 1 (No. 5)
31025.npz,P 1 21 1 (No. 4)
31026.npz,P 1 21 1 (No. 4)
31027.npz,C 1 2 1 (No. 5)
31028.npz,C 1 2 1 (No. 5)
31029.npz,P 1 21 1 (No. 4)
31030.npz,P 1 21 1 (No. 4)
31031.npz,C 1 2 1 (No. 5)
31032.npz,P 1 21 1 (No. 4)
31033.npz,C 1 2 1 (No. 5)
31034.npz,P 1 21 1 (No. 4)
31035.npz,P 1 21 1 (No. 4)
31036.npz,C 1 2 1 (No. 5)
31037.npz,C 1 2 1 (No. 5)
31038.npz,C 1 2 1 (No. 5)
31039.npz,C 1 2 1 (No. 5)
31040.npz,P 1 21 1 (No. 4)
31041.npz,C 1 2 1 (No. 5)
31042.npz,C 1 2 1 (No. 5)
31043.npz,P 1 21 1 (No. 4)
31044.npz,C 1 2 1 (No. 5)
31045.npz,P 1 21 1 (No. 4)
31046.npz,P 1 21 1 (No. 4)
31047.npz,C 1 2 1 (No. 5)
31048.npz,P 1 21 1 (No. 4)
31049.npz,P 1 21 1 (No. 4)
31050.npz,C 1 2 1 (No. 5)
31051.npz,P 1 21 1 (No. 4)
31052.npz,P 1 21 1 (No. 4)
31053.npz,C 1 2 1 (No. 5)
31054.npz,P 1 21 1 (No. 4)
31055.npz,C 1 2 1 (No. 5)
31056.npz,P 1 21 1 (No. 4)
31057.npz,P 1 21 1 (No. 4)
31058.npz,P 1 21 1 (No. 4)
31059.npz,P 1 21 1 (No. 4)
31060.npz,C 1 2 1 (No. 5)
31061.npz,P 1 21 1 (No. 4)
31062.npz,C 1 2 1 (No. 5)
31063.npz,P 1 21 1 (No. 4)
31064.npz,P 1 21 1 (No. 4)
31065.npz,P 1 21 1 (No. 4)
31066.npz,C 1 2 1 (No. 5)
31067.npz,P 1 21 1 (No. 4)
31068.npz,C 1 2 1 (No. 5)
31069.npz,P 1 21 1 (No. 4)
31070.npz,C 1 2 1 (No. 5)
31071.npz,P 1 21 1 (No. 4)
31072.npz,P 1 21 1 (No. 4)
31073.npz,C 1 2 1 (No. 5)
31074.npz,P 1 21 1 (No. 4)
31075.npz,C 1 2 1 (No. 5)
31076.npz,P 1 21 1 (No. 4)
31077.npz,P 1 21 1 (No. 4)
31078.npz,C 1 2 1 (No. 5)
31079.npz,P 1 21 1 (No. 4)
31080.npz,P 1 21 1 (No. 4)
31081.npz,P 1 21 1 (No. 4)
31082.npz,P 1 21 1 (No. 4)
31083.npz,P 1 21 1 (No. 4)
31084.npz,P 1 21 1 (No. 4)
31085.npz,C 1 2 1 (No. 5)
31086.npz,P 1 21 1 (No. 4)
31087.npz,P 1 21 1 (No. 4)
31088.npz,C 1 2 1 (No. 5)
31089.npz,C 1 2 1 (No. 5)
31090.npz,P 1 21 1 (No. 4)
31091.npz,P 1 21 1 (No. 4)
31092.npz,P 1 21 1 (No. 4)
31093.npz,P 1 21 1 (No. 4)
31094.npz,P 1 21 1 (No. 4)
31095.npz,P 1 21 1 (No. 4)
31096.npz,P 1 21 1 (No. 4)
31097.npz,C 1 2 1 (No. 5)
31098.npz,P 1 21 1 (No. 4)
31099.npz,C 1 2 1 (No. 5)
31100.npz,C 1 2 1 (No. 5)
31101.npz,P 1 21 1 (No. 4)
31102.npz,P 1 21 1 (No. 4)
31103.npz,P 1 21 1 (No. 4)
31104.npz,P 1 21 1 (No. 4)
31105.npz,P 1 21 1 (No. 4)
31106.npz,P 1 21 1 (No. 4)
31107.npz,P 1 21 1 (No. 4)
31108.npz,C 1 2 1 (No. 5)
31109.npz,C 1 2 1 (No. 5)
31110.npz,P 1 21 1 (No. 4)
31111.npz,P 1 21 1 (No. 4)
31112.npz,C 1 2 1 (No. 5)
31113.npz,P 1 21 1 (No. 4)
31114.npz,C 1 2 1 (No. 5)
31115.npz,P 1 21 1 (No. 4)
31116.npz,P 1 21 1 (No. 4)
31117.npz,P 1 21 1 (No. 4)
31118.npz,C 1 2 1 (No. 5)
31119.npz,P 1 21 1 (No. 4)
31120.npz,C 1 2 1 (No. 5)
31121.npz,P 1 21 1 (No. 4)
31122.npz,C 1 2 1 (No. 5)
31123.npz,C 1 2 1 (No. 5)
31124.npz,C 1 2 1 (No. 5)
31125.npz,P 1 21 1 (No. 4)
31126.npz,P 1 21 1 (No. 4)
31127.npz,P 1 21 1 (No. 4)
31128.npz,C 1 2 1 (No. 5)
31129.npz,P 1 21 1 (No. 4)
31130.npz,C 1 2 1 (No. 5)
31131.npz,C 1 2 1 (No. 5)
31132.npz,C 1 2 1 (No. 5)
31133.npz,C 1 2 1 (No. 5)
31134.npz,C 1 2 1 (No. 5)
31135.npz,C 1 2 1 (No. 5)
31136.npz,P 1 21 1 (No. 4)
31137.npz,P 1 21 1 (No. 4)
31138.npz,C 1 2 1 (No. 5)
31139.npz,C 1 2 1 (No. 5)
31140.npz,C 1 2 1 (No. 5)
31141.npz,C 1 2 1 (No. 5)
31142.npz,P 1 21 1 (No. 4)
31143.npz,P 1 21 1 (No. 4)
31144.npz,C 1 2 1 (No. 5)
31145.npz,C 1 2 1 (No. 5)
31146.npz,C 1 2 1 (No. 5)
31147.npz,P 1 21 1 (No. 4)
31148.npz,C 1 2 1 (No. 5)
31149.npz,P 1 21 1 (No. 4)
31150.npz,P 1 21 1 (No. 4)
31151.npz,P 1 21 1 (No. 4)
31152.npz,P 1 21 1 (No. 4)
31153.npz,C 1 2 1 (No. 5)
31154.npz,C 1 2 1 (No. 5)
31155.npz,P 1 21 1 (No. 4)
31156.npz,C 1 2 1 (No. 5)
31157.npz,P 1 21 1 (No. 4)
31158.npz,P 1 21 1 (No. 4)
31159.npz,P 1 21 1 (No. 4)
31160.npz,C 1 2 1 (No. 5)
31161.npz,C 1 2 1 (No. 5)
31162.npz,C 1 2 1 (No. 5)
31163.npz,C 1 2 1 (No. 5)
31164.npz,C 1 2 1 (No. 5)
31165.npz,C 1 2 1 (No. 5)
31166.npz,C 1 2 1 (No. 5)
31167.npz,C 1 2 1 (No. 5)
31168.npz,C 1 2 1 (No. 5)
31169.npz,P 1 21 1 (No. 4)
31170.npz,C 1 2 1 (No. 5)
31171.npz,P 1 21 1 (No. 4)
31172.npz,C 1 2 1 (No. 5)
31173.npz,C 1 2 1 (No. 5)
31174.npz,C 1 2 1 (No. 5)
31175.npz,P 1 21 1 (No. 4)
31176.npz,P 1 21 1 (No. 4)
31177.npz,P 1 21 1 (No. 4)
31178.npz,C 1 2 1 (No. 5)
31179.npz,C 1 2 1 (No. 5)
31180.npz,P 1 21 1 (No. 4)
31181.npz,P 1 21 1 (No. 4)
31182.npz,C 1 2 1 (No. 5)
31183.npz,C 1 2 1 (No. 5)
31184.npz,P 1 21 1 (No. 4)
31185.npz,C 1 2 1 (No. 5)
31186.npz,C 1 2 1 (No. 5)
31187.npz,C 1 2 1 (No. 5)
31188.npz,P 1 21 1 (No. 4)
31189.npz,P 1 21 1 (No. 4)
31190.npz,P 1 21 1 (No. 4)
31191.npz,P 1 21 1 (No. 4)
31192.npz,P 1 21 1 (No. 4)
31193.npz,C 1 2 1 (No. 5)
31194.npz,P 1 21 1 (No. 4)
31195.npz,C 1 2 1 (No. 5)
31196.npz,C 1 2 1 (No. 5)
31197.npz,C 1 2 1 (No. 5)
31198.npz,C 1 2 1 (No. 5)
31199.npz,P 1 21 1 (No. 4)
31200.npz,C 1 2 1 (No. 5)
31201.npz,C 1 2 1 (No. 5)
31202.npz,P 1 21 1 (No. 4)
31203.npz,P 1 21 1 (No. 4)
31204.npz,P 1 21 1 (No. 4)
31205.npz,P 1 21 1 (No. 4)
31206.npz,C 1 2 1 (No. 5)
31207.npz,C 1 2 1 (No. 5)
31208.npz,C 1 2 1 (No. 5)
31209.npz,C 1 2 1 (No. 5)
31210.npz,P 1 21 1 (No. 4)
31211.npz,P 1 21 1 (No. 4)
31212.npz,C 1 2 1 (No. 5)
31213.npz,P 1 21 1 (No. 4)
31214.npz,C 1 2 1 (No. 5)
31215.npz,P 1 21 1 (No. 4)
31216.npz,C 1 2 1 (No. 5)
31217.npz,C 1 2 1 (No. 5)
31218.npz,C 1 2 1 (No. 5)
31219.npz,C 1 2 1 (No. 5)
31220.npz,C 1 2 1 (No. 5)
31221.npz,C 1 2 1 (No. 5)
31222.npz,P 1 21 1 (No. 4)
31223.npz,C 1 2 1 (No. 5)
31224.npz,C 1 2 1 (No. 5)
31225.npz,C 1 2 1 (No. 5)
31226.npz,P 1 21 1 (No. 4)
31227.npz,P 1 21 1 (No. 4)
31228.npz,C 1 2 1 (No. 5)
31229.npz,P 1 21 1 (No. 4)
31230.npz,P 1 21 1 (No. 4)
31231.npz,P 1 21 1 (No. 4)
31232.npz,P 1 21 1 (No. 4)
31233.npz,P 1 21 1 (No. 4)
31234.npz,P 1 21 1 (No. 4)
31235.npz,C 1 2 1 (No. 5)
31236.npz,C 1 2 1 (No. 5)
31237.npz,C 1 2 1 (No. 5)
31238.npz,C 1 2 1 (No. 5)
31239.npz,P 1 21 1 (No. 4)
31240.npz,P 1 21 1 (No. 4)
31241.npz,P 1 21 1 (No. 4)
31242.npz,C 1 2 1 (No. 5)
31243.npz,P 1 21 1 (No. 4)
31244.npz,P 1 21 1 (No. 4)
31245.npz,P 1 21 1 (No. 4)
31246.npz,C 1 2 1 (No. 5)
31247.npz,P 1 21 1 (No. 4)
31248.npz,C 1 2 1 (No. 5)
31249.npz,P 1 21 1 (No. 4)
31250.npz,C 1 2 1 (No. 5)
31251.npz,P 1 21 1 (No. 4)
31252.npz,P 1 21 1 (No. 4)
31253.npz,C 1 2 1 (No. 5)
31254.npz,C 1 2 1 (No. 5)
31255.npz,P 1 21 1 (No. 4)
31256.npz,C 1 2 1 (No. 5)
31257.npz,P 1 21 1 (No. 4)
31258.npz,C 1 2 1 (No. 5)
31259.npz,C 1 2 1 (No. 5)
31260.npz,C 1 2 1 (No. 5)
31261.npz,P 1 21 1 (No. 4)
31262.npz,P 1 21 1 (No. 4)
31263.npz,P 1 21 1 (No. 4)
31264.npz,P 1 21 1 (No. 4)
31265.npz,P 1 21 1 (No. 4)
31266.npz,P 1 21 1 (No. 4)
31267.npz,C 1 2 1 (No. 5)
31268.npz,C 1 2 1 (No. 5)
31269.npz,C 1 2 1 (No. 5)
31270.npz,P 1 21 1 (No. 4)
31271.npz,C 1 2 1 (No. 5)
31272.npz,P 1 21 1 (No. 4)
31273.npz,P 1 21 1 (No. 4)
31274.npz,C 1 2 1 (No. 5)
31275.npz,C 1 2 1 (No. 5)
31276.npz,P 1 21 1 (No. 4)
31277.npz,P 1 21 1 (No. 4)
31278.npz,C 1 2 1 (No. 5)
31279.npz,P 1 21 1 (No. 4)
31280.npz,C 1 2 1 (No. 5)
31281.npz,P 1 21 1 (No. 4)
31282.npz,P 1 21 1 (No. 4)
31283.npz,C 1 2 1 (No. 5)
31284.npz,C 1 2 1 (No. 5)
31285.npz,C 1 2 1 (No. 5)
31286.npz,C 1 2 1 (No. 5)
31287.npz,P 1 21 1 (No. 4)
31288.npz,P 1 21 1 (No. 4)
31289.npz,P 1 21 1 (No. 4)
31290.npz,C 1 2 1 (No. 5)
31291.npz,P 1 21 1 (No. 4)
31292.npz,P 1 21 1 (No. 4)
31293.npz,C 1 2 1 (No. 5)
31294.npz,P 1 21 1 (No. 4)
31295.npz,P 1 21 1 (No. 4)
31296.npz,P 1 21 1 (No. 4)
31297.npz,C 1 2 1 (No. 5)
31298.npz,C 1 2 1 (No. 5)
31299.npz,P 1 21 1 (No. 4)
31300.npz,P 1 21 1 (No. 4)
31301.npz,C 1 2 1 (No. 5)
31302.npz,P 1 21 1 (No. 4)
31303.npz,C 1 2 1 (No. 5)
31304.npz,C 1 2 1 (No. 5)
31305.npz,P 1 21 1 (No. 4)
31306.npz,C 1 2 1 (No. 5)
31307.npz,C 1 2 1 (No. 5)
31308.npz,P 1 21 1 (No. 4)
31309.npz,P 1 21 1 (No. 4)
31310.npz,P 1 21 1 (No. 4)
31311.npz,C 1 2 1 (No. 5)
31312.npz,P 1 21 1 (No. 4)
31313.npz,C 1 2 1 (No. 5)
31314.npz,P 1 21 1 (No. 4)
31315.npz,P 1 21 1 (No. 4)
31316.npz,P 1 21 1 (No. 4)
31317.npz,C 1 2 1 (No. 5)
31318.npz,C 1 2 1 (No. 5)
31319.npz,P 1 21 1 (No. 4)
31320.npz,P 1 21 1 (No. 4)
31321.npz,C 1 2 1 (No. 5)
31322.npz,C 1 2 1 (No. 5)
31323.npz,C 1 2 1 (No. 5)
31324.npz,P 1 21 1 (No. 4)
31325.npz,C 1 2 1 (No. 5)
31326.npz,C 1 2 1 (No. 5)
31327.npz,C 1 2 1 (No. 5)
31328.npz,P 1 21 1 (No. 4)
31329.npz,P 1 21 1 (No. 4)
31330.npz,C 1 2 1 (No. 5)
31331.npz,P 1 21 1 (No. 4)
31332.npz,P 1 21 1 (No. 4)
31333.npz,P 1 21 1 (No. 4)
31334.npz,C 1 2 1 (No. 5)
31335.npz,P 1 21 1 (No. 4)
31336.npz,P 1 21 1 (No. 4)
31337.npz,P 1 21 1 (No. 4)
31338.npz,P 1 21 1 (No. 4)
31339.npz,C 1 2 1 (No. 5)
31340.npz,C 1 2 1 (No. 5)
31341.npz,C 1 2 1 (No. 5)
31342.npz,P 1 21 1 (No. 4)
31343.npz,C 1 2 1 (No. 5)
31344.npz,P 1 21 1 (No. 4)
31345.npz,C 1 2 1 (No. 5)
31346.npz,C 1 2 1 (No. 5)
31347.npz,P 1 21 1 (No. 4)
31348.npz,C 1 2 1 (No. 5)
31349.npz,C 1 2 1 (No. 5)
31350.npz,P 1 21 1 (No. 4)
31351.npz,C 1 2 1 (No. 5)
31352.npz,P 1 21 1 (No. 4)
31353.npz,C 1 2 1 (No. 5)
31354.npz,P 1 21 1 (No. 4)
31355.npz,P 1 21 1 (No. 4)
31356.npz,C 1 2 1 (No. 5)
31357.npz,C 1 2 1 (No. 5)
31358.npz,C 1 2 1 (No. 5)
31359.npz,P 1 21 1 (No. 4)
31360.npz,P 1 21 1 (No. 4)
31361.npz,C 1 2 1 (No. 5)
31362.npz,C 1 2 1 (No. 5)
31363.npz,P 1 21 1 (No. 4)
31364.npz,C 1 2 1 (No. 5)
31365.npz,P 1 21 1 (No. 4)
31366.npz,P 1 21 1 (No. 4)
31367.npz,C 1 2 1 (No. 5)
31368.npz,P 1 21 1 (No. 4)
31369.npz,C 1 2 1 (No. 5)
31370.npz,C 1 2 1 (No. 5)
31371.npz,P 1 21 1 (No. 4)
31372.npz,C 1 2 1 (No. 5)
31373.npz,C 1 2 1 (No. 5)
31374.npz,C 1 2 1 (No. 5)
31375.npz,P 1 21 1 (No. 4)
31376.npz,P 1 21 1 (No. 4)
31377.npz,C 1 2 1 (No. 5)
31378.npz,C 1 2 1 (No. 5)
31379.npz,P 1 21 1 (No. 4)
31380.npz,C 1 2 1 (No. 5)
31381.npz,P 1 21 1 (No. 4)
31382.npz,P 1 21 1 (No. 4)
31383.npz,P 1 21 1 (No. 4)
31384.npz,P 1 21 1 (No. 4)
31385.npz,P 1 21 1 (No. 4)
31386.npz,P 1 21 1 (No. 4)
31387.npz,P 1 21 1 (No. 4)
31388.npz,P 1 21 1 (No. 4)
31389.npz,P 1 21 1 (No. 4)
31390.npz,P 1 21 1 (No. 4)
31391.npz,C 1 2 1 (No. 5)
31392.npz,C 1 2 1 (No. 5)
31393.npz,C 1 2 1 (No. 5)
31394.npz,P 1 21 1 (No. 4)
31395.npz,C 1 2 1 (No. 5)
31396.npz,P 1 21 1 (No. 4)
31397.npz,C 1 2 1 (No. 5)
31398.npz,P 1 21 1 (No. 4)
31399.npz,C 1 2 1 (No. 5)
31400.npz,P 1 21 1 (No. 4)
31401.npz,P 1 21 1 (No. 4)
31402.npz,P 1 21 1 (No. 4)
31403.npz,P 1 21 1 (No. 4)
31404.npz,P 1 21 1 (No. 4)
31405.npz,C 1 2 1 (No. 5)
31406.npz,P 1 21 1 (No. 4)
31407.npz,C 1 2 1 (No. 5)
31408.npz,P 1 21 1 (No. 4)
31409.npz,C 1 2 1 (No. 5)
31410.npz,C 1 2 1 (No. 5)
31411.npz,C 1 2 1 (No. 5)
31412.npz,P 1 21 1 (No. 4)
31413.npz,P 1 21 1 (No. 4)
31414.npz,C 1 2 1 (No. 5)
31415.npz,C 1 2 1 (No. 5)
31416.npz,P 1 21 1 (No. 4)
31417.npz,C 1 2 1 (No. 5)
31418.npz,P 1 21 1 (No. 4)
31419.npz,P 1 21 1 (No. 4)
31420.npz,P 1 21 1 (No. 4)
31421.npz,P 1 21 1 (No. 4)
31422.npz,P 1 21 1 (No. 4)
31423.npz,P 1 21 1 (No. 4)
31424.npz,P 1 21 1 (No. 4)
31425.npz,C 1 2 1 (No. 5)
31426.npz,C 1 2 1 (No. 5)
31427.npz,C 1 2 1 (No. 5)
31428.npz,P 1 21 1 (No. 4)
31429.npz,C 1 2 1 (No. 5)
31430.npz,P 1 21 1 (No. 4)
31431.npz,P 1 21 1 (No. 4)
31432.npz,C 1 2 1 (No. 5)
31433.npz,P 1 21 1 (No. 4)
31434.npz,C 1 2 1 (No. 5)
31435.npz,C 1 2 1 (No. 5)
31436.npz,C 1 2 1 (No. 5)
31437.npz,P 1 21 1 (No. 4)
31438.npz,P 1 21 1 (No. 4)
31439.npz,P 1 21 1 (No. 4)
31440.npz,P 1 21 1 (No. 4)
31441.npz,P 1 21 1 (No. 4)
31442.npz,C 1 2 1 (No. 5)
31443.npz,C 1 2 1 (No. 5)
31444.npz,C 1 2 1 (No. 5)
31445.npz,C 1 2 1 (No. 5)
31446.npz,P 1 21 1 (No. 4)
31447.npz,C 1 2 1 (No. 5)
31448.npz,C 1 2 1 (No. 5)
31449.npz,C 1 2 1 (No. 5)
31450.npz,C 1 2 1 (No. 5)
31451.npz,C 1 2 1 (No. 5)
31452.npz,P 1 21 1 (No. 4)
31453.npz,C 1 2 1 (No. 5)
31454.npz,C 1 2 1 (No. 5)
31455.npz,C 1 2 1 (No. 5)
31456.npz,P 1 21 1 (No. 4)
31457.npz,P 1 21 1 (No. 4)
31458.npz,C 1 2 1 (No. 5)
31459.npz,C 1 2 1 (No. 5)
31460.npz,P 1 21 1 (No. 4)
31461.npz,C 1 2 1 (No. 5)
31462.npz,C 1 2 1 (No. 5)
31463.npz,C 1 2 1 (No. 5)
31464.npz,C 1 2 1 (No. 5)
31465.npz,C 1 2 1 (No. 5)
31466.npz,C 1 2 1 (No. 5)
31467.npz,C 1 2 1 (No. 5)
31468.npz,P 1 21 1 (No. 4)
31469.npz,C 1 2 1 (No. 5)
31470.npz,C 1 2 1 (No. 5)
31471.npz,P 1 21 1 (No. 4)
31472.npz,C 1 2 1 (No. 5)
31473.npz,P 1 21 1 (No. 4)
31474.npz,C 1 2 1 (No. 5)
31475.npz,C 1 2 1 (No. 5)
31476.npz,P 1 21 1 (No. 4)
31477.npz,P 1 21 1 (No. 4)
31478.npz,C 1 2 1 (No. 5)
31479.npz,P 1 21 1 (No. 4)
31480.npz,C 1 2 1 (No. 5)
31481.npz,P 1 21 1 (No. 4)
31482.npz,C 1 2 1 (No. 5)
